iso3,country_name,year,inflation
CHL,Chile,2022,11.643866711056
CHL,Chile,2023,7.58168251407962
COL,Colombia,2000,9.22534818585366
COL,Colombia,2001,7.96556090304834
COL,Colombia,2002,6.35150728778872
COL,Colombia,2003,7.1297886294186
COL,Colombia,2004,5.90402005546502
COL,Colombia,2005,5.05101962689696
COL,Colombia,2006,4.29342363628927
COL,Colombia,2007,5.54438485815156
COL,Colombia,2008,6.99688495554511
COL,Colombia,2009,4.20251661216482
COL,Colombia,2010,2.27200227892008
COL,Colombia,2011,3.4150334477625
COL,Colombia,2012,3.16930188840055
COL,Colombia,2013,2.01699224310383
COL,Colombia,2014,2.89883787761738
COL,Colombia,2015,4.9898311584953
COL,Colombia,2016,7.51346024627675
COL,Colombia,2017,4.31431325695011
COL,Colombia,2018,3.24056932930569
COL,Colombia,2019,3.52301932741447
COL,Colombia,2020,2.52663500084706
COL,Colombia,2021,3.49505757399448
COL,Colombia,2022,10.1772313546166
COL,Colombia,2023,11.7359044948689
CRI,Costa Rica,2000,10.9615496593622
CRI,Costa Rica,2001,11.2556157091172
CRI,Costa Rica,2002,9.16752048509119
CRI,Costa Rica,2003,9.44758091616984
CRI,Costa Rica,2004,12.3148150178852
CRI,Costa Rica,2005,13.7982949108987
CRI,Costa Rica,2006,11.4705968149052
CRI,Costa Rica,2007,9.35724456417157
CRI,Costa Rica,2008,13.4244635507284
CRI,Costa Rica,2009,7.84270167700654
CRI,Costa Rica,2010,5.66275708420021
CRI,Costa Rica,2011,4.87799830970702
CRI,Costa Rica,2012,4.49545314354605
CRI,Costa Rica,2013,5.23133614174428
CRI,Costa Rica,2014,4.51920098516954
CRI,Costa Rica,2015,0.801982005099623
CRI,Costa Rica,2016,-0.0174788505908217
CRI,Costa Rica,2017,1.62590692991732
CRI,Costa Rica,2018,2.22111461526581
CRI,Costa Rica,2019,2.09604635327807
CRI,Costa Rica,2020,0.724911478131376
CRI,Costa Rica,2021,1.72647755109241
CRI,Costa Rica,2022,8.27477490232654
CRI,Costa Rica,2023,0.525193508693455
CZE,Czechia,2000,3.77538829151734
CZE,Czechia,2001,4.66267556988253
CZE,Czechia,2002,1.90298097019032
CZE,Czechia,2003,0.118739205526791
CZE,Czechia,2004,2.76010781671157
CZE,Czechia,2005,1.8570978910922
CZE,Czechia,2006,2.53399258343635
CZE,Czechia,2007,2.85312437211175
CZE,Czechia,2008,6.35866380152373
CZE,Czechia,2009,1.01937735329232
CZE,Czechia,2010,1.47272727272722
CZE,Czechia,2011,1.9172191363555
CZE,Czechia,2012,3.28762306610411
CZE,Czechia,2013,1.4382978723404
CZE,Czechia,2014,0.343988589646794
CZE,Czechia,2015,0.309364548494975
CZE,Czechia,2016,0.683504209385703
CZE,Czechia,2017,2.4505339846014
CZE,Czechia,2018,2.14949494949493
CZE,Czechia,2019,2.8478759591805
CZE,Czechia,2020,3.16129528497801
CZE,Czechia,2021,3.83984491500146
CZE,Czechia,2022,15.1001651468371
CZE,Czechia,2023,10.6612601372426
DEU,Germany,2000,1.44026838719741
DEU,Germany,2001,1.98385731334471
DEU,Germany,2002,1.42080615551526
DEU,Germany,2003,1.03422218628562
DEU,Germany,2004,1.66573696655992
DEU,Germany,2005,1.54691114751328
DEU,Germany,2006,1.57742642840563
DEU,Germany,2007,2.29834400700951
DEU,Germany,2008,2.62837981637219
DEU,Germany,2009,0.312739007368447
DEU,Germany,2010,1.1038103778926
DEU,Germany,2011,2.07517283735874
DEU,Germany,2012,2.00848884782956
DEU,Germany,2013,1.50472330251876
DEU,Germany,2014,0.906794000434246
DEU,Germany,2015,0.514426137125456
DEU,Germany,2016,0.491747008445174
DEU,Germany,2017,1.50949485109628
DEU,Germany,2018,1.73216879766942
DEU,Germany,2019,1.44565976888253
DEU,Germany,2020,0.144877925813982
DEU,Germany,2021,3.06666666666673
DEU,Germany,2022,6.87257438551097
DEU,Germany,2023,5.94643667725823
DNK,Denmark,2000,2.90328203236453
DNK,Denmark,2001,2.33787000255262
DNK,Denmark,2002,2.42443661219697
DNK,Denmark,2003,2.07507820646507
DNK,Denmark,2004,1.15435693124932
DNK,Denmark,2005,1.81781458291254
DNK,Denmark,2006,1.92422138464594
DNK,Denmark,2007,1.69326586220315
DNK,Denmark,2008,3.41626794258373
DNK,Denmark,2009,1.30470991024337
DNK,Denmark,2010,2.31092436974789
DNK,Denmark,2011,2.7586822605125
DNK,Denmark,2012,2.3979148566464
DNK,Denmark,2013,0.789071780078062
DNK,Denmark,2014,0.56402054044954
DNK,Denmark,2015,0.452034153691575
DNK,Denmark,2016,0.250000000000031
DNK,Denmark,2017,1.14713216957602
DNK,Denmark,2018,0.813609467455631
DNK,Denmark,2019,0.75813157251162
DNK,Denmark,2020,0.420711974110115
DNK,Denmark,2021,1.8530454398968
DNK,Denmark,2022,7.6965669988926
DNK,Denmark,2023,3.30517811237606
ESP,Spain,2000,3.43351563418767
ESP,Spain,2001,3.58983413338112
ESP,Spain,2002,3.06565685902219
ESP,Spain,2003,3.03888839396655
ESP,Spain,2004,3.03924881090925
ESP,Spain,2005,3.36881409750383
ESP,Spain,2006,3.51557576832128
ESP,Spain,2007,2.78679745804946
ESP,Spain,2008,4.07534335957339
ESP,Spain,2009,-0.28781308353524
ESP,Spain,2010,1.79986457728769
ESP,Spain,2011,3.1961018883379
ESP,Spain,2012,2.44612782366809
ESP,Spain,2013,1.40858109183019
ESP,Spain,2014,-0.151114837527235
ESP,Spain,2015,-0.500365709903242
ESP,Spain,2016,-0.202598000426452
ESP,Spain,2017,1.95607633363963
ESP,Spain,2018,1.6749813686379
ESP,Spain,2019,0.699518994458739
ESP,Spain,2020,-0.322753017299739
ESP,Spain,2021,3.0931351197642
ESP,Spain,2022,8.39057634118627
ESP,Spain,2023,3.53236133492433
EST,Estonia,2000,4.01848952508763
EST,Estonia,2001,5.74827981651373
EST,Estonia,2002,3.57191270164027
EST,Estonia,2003,1.33499116549955
EST,Estonia,2004,3.04811107523416
EST,Estonia,2005,4.07971423199849
EST,Estonia,2006,4.43762042389213
EST,Estonia,2007,6.60132603055637
EST,Estonia,2008,10.3623580313683
EST,Estonia,2009,-0.0784083112809768
EST,Estonia,2010,2.97204512015694
EST,Estonia,2011,4.9819013145361
EST,Estonia,2012,3.93339987296985
EST,Estonia,2013,2.78056658954988
EST,Estonia,2014,-0.10617514652171
EST,Estonia,2015,-0.49232600654737
EST,Estonia,2016,0.148684907627373
EST,Estonia,2017,3.41723549488054
EST,Estonia,2018,3.43632688420446
EST,Estonia,2019,2.27725931243522
EST,Estonia,2020,-0.44453109767983
EST,Estonia,2021,4.65316673847473
EST,Estonia,2022,19.3982634080616
EST,Estonia,2023,9.15922507983982
FIN,Finland,2000,3.04210080667795
FIN,Finland,2001,2.57844080098896
FIN,Finland,2002,1.5712201278938
FIN,Finland,2003,0.877440386254785
FIN,Finland,2004,0.187120559084418
FIN,Finland,2005,0.623874450025191
FIN,Finland,2006,1.56666380704386
FIN,Finland,2007,2.5106656524034
FIN,Finland,2008,4.06595355358379
FIN,Finland,2009,-9.17360384430342e-07
FIN,Finland,2010,1.18413523154646
FIN,Finland,2011,3.41680754255211
FIN,Finland,2012,2.80833622561574
FIN,Finland,2013,1.4782861568881
FIN,Finland,2014,1.04119621178439
FIN,Finland,2015,-0.207928839905268
FIN,Finland,2016,0.356684500891695
FIN,Finland,2017,0.754015047084346
FIN,Finland,2018,1.08382098409305
FIN,Finland,2019,1.02409392963431
FIN,Finland,2020,0.290554555653239
FIN,Finland,2021,2.19457432340007
FIN,Finland,2022,7.12350773301402
FIN,Finland,2023,6.25064322154763
FRA,France,2000,1.67595988720927
FRA,France,2001,1.63478079549601
FRA,France,2002,1.9234122872706
FRA,France,2003,2.09847219146923
FRA,France,2004,2.14208964640241
FRA,France,2005,1.74586936380482
FRA,France,2006,1.67512449608723
FRA,France,2007,1.4879980595386
FRA,France,2008,2.81286194914787
FRA,France,2009,0.0876204781574552
FRA,France,2010,1.53112270420926
FRA,France,2011,2.11159795174994
FRA,France,2012,1.9541953161351
FRA,France,2013,0.863715497861805
FRA,France,2014,0.50775882293799
FRA,France,2015,0.0375143805125182
FRA,France,2016,0.18333486112386
FRA,France,2017,1.03228275064662
FRA,France,2018,1.85081508315502
FRA,France,2019,1.10825492288294
FRA,France,2020,0.476498852725066
FRA,France,2021,1.64233141038385
FRA,France,2022,5.22236748369735
FRA,France,2023,4.87835726508441
GBR,United Kingdom,2000,1.18295624210408
GBR,United Kingdom,2001,1.53234960272418
GBR,United Kingdom,2002,1.52040245947455
GBR,United Kingdom,2003,1.37650038542013
GBR,United Kingdom,2004,1.39039756680422
GBR,United Kingdom,2005,2.0891364902507
GBR,United Kingdom,2006,2.4556616643929
GBR,United Kingdom,2007,2.38656150773327
GBR,United Kingdom,2008,3.52140856342539
GBR,United Kingdom,2009,1.96173173560109
GBR,United Kingdom,2010,2.49265472467065
GBR,United Kingdom,2011,3.8561124468282
GBR,United Kingdom,2012,2.5732347965453
GBR,United Kingdom,2013,2.29166666666659
GBR,United Kingdom,2014,1.45112016293279
GBR,United Kingdom,2015,0.36804684232536
GBR,United Kingdom,2016,1.0084173681141
GBR,United Kingdom,2017,2.55775577557747
GBR,United Kingdom,2018,2.29283990345938
GBR,United Kingdom,2019,1.73810460086513
GBR,United Kingdom,2020,0.989486703772491
GBR,United Kingdom,2021,2.51837109614213
GBR,United Kingdom,2022,7.92204883147902
GBR,United Kingdom,2023,6.79396706793963
GRC,Greece,2000,3.1511816249383
GRC,Greece,2001,3.37396832213867
GRC,Greece,2002,3.62935871878874
GRC,Greece,2003,3.53065027765552
GRC,Greece,2004,2.8988481075817
GRC,Greece,2005,3.54507273335078
GRC,Greece,2006,3.19594684144545
GRC,Greece,2007,2.89500321516578
GRC,Greece,2008,4.15279708110293
GRC,Greece,2009,1.21007269197809
GRC,Greece,2010,4.71298907760388
GRC,Greece,2011,3.3298532335065
GRC,Greece,2012,1.50152696177758
GRC,Greece,2013,-0.921269454256994
GRC,Greece,2014,-1.31226096405506
GRC,Greece,2015,-1.73588804765284
GRC,Greece,2016,-0.825653978390973
GRC,Greece,2017,1.12125452031419
GRC,Greece,2018,0.62562141345364
GRC,Greece,2019,0.253007522038157
GRC,Greece,2020,-1.24798355581405
GRC,Greece,2021,1.22382501019854
GRC,Greece,2022,9.64525981280632
GRC,Greece,2023,3.46480128513405
HUN,Hungary,2000,9.80361016908125
HUN,Hungary,2001,9.11680911680911
HUN,Hungary,2002,5.26544821583985
HUN,Hungary,2003,4.66101694915254
HUN,Hungary,2004,6.74434679569469
HUN,Hungary,2005,3.56151711378352
HUN,Hungary,2006,3.93032603841001
HUN,Hungary,2007,7.9587451654491
HUN,Hungary,2008,6.0425125388106
HUN,Hungary,2009,4.21171171171171
HUN,Hungary,2010,4.85555795691956
HUN,Hungary,2011,3.9299209893507
HUN,Hungary,2012,5.65214517088646
HUN,Hungary,2013,1.73319984983101
HUN,Hungary,2014,-0.227566270988219
HUN,Hungary,2015,-0.0616446800641672
HUN,Hungary,2016,0.394769306686392
HUN,Hungary,2017,2.34824281150154
HUN,Hungary,2018,2.85024792594646
HUN,Hungary,2019,3.33858635382008
HUN,Hungary,2020,3.32674385766738
HUN,Hungary,2021,5.11096534382855
HUN,Hungary,2022,14.6081439492433
HUN,Hungary,2023,17.1249659678737
IRL,Ireland,2000,5.57763269940387
IRL,Ireland,2001,4.85280279607477
IRL,Ireland,2002,4.62820512820515
IRL,Ireland,2003,3.49221909079765
IRL,Ireland,2004,2.17854605730523
IRL,Ireland,2005,2.45654692931639
IRL,Ireland,2006,3.93576114001354
IRL,Ireland,2007,4.88574537540802
IRL,Ireland,2008,4.03568834941391
IRL,Ireland,2009,-4.44754686876746
IRL,Ireland,2010,-0.918388645376774
IRL,Ireland,2011,2.5489783020855
IRL,Ireland,2012,1.69474116680366
IRL,Ireland,2013,0.515099484900573
IRL,Ireland,2014,0.190916398713745
IRL,Ireland,2015,-0.330959783371788
IRL,Ireland,2016,0.0201247735963237
IRL,Ireland,2017,0.362173038229378
IRL,Ireland,2018,0.471130713712916
IRL,Ireland,2019,0.937842961189274
IRL,Ireland,2020,-0.326183651280033
IRL,Ireland,2021,2.34034113447044
IRL,Ireland,2022,7.82945736434105
IRL,Ireland,2023,6.29942487419125
ISL,Iceland,2000,5.13647123245151
ISL,Iceland,2001,6.40508550386868
ISL,Iceland,2002,5.19702230216628
ISL,Iceland,2003,2.05566329753742
ISL,Iceland,2004,3.15819324298464
ISL,Iceland,2005,3.98704782806593
ISL,Iceland,2006,6.68707906136661
ISL,Iceland,2007,5.05155736492146
ISL,Iceland,2008,12.6943942775878
ISL,Iceland,2009,12.0031298461743
ISL,Iceland,2010,5.39673113167477
ISL,Iceland,2011,4.0010266434312
ISL,Iceland,2012,5.18589988750698
ISL,Iceland,2013,3.87227923748249
ISL,Iceland,2014,2.04461481539333
ISL,Iceland,2015,1.63305558181326
ISL,Iceland,2016,1.69692761997751
ISL,Iceland,2017,1.76041559180596
ISL,Iceland,2018,2.68291768267392
ISL,Iceland,2019,3.01397179156053
ISL,Iceland,2020,2.84792401518665
ISL,Iceland,2021,4.44423970189739
ISL,Iceland,2022,8.3087551155892
ISL,Iceland,2023,8.73630299937298
ISR,Israel,2000,1.03263640999489
ISR,Israel,2001,1.12302839116721
ISR,Israel,2002,5.80234589468429
ISR,Israel,2003,0.70763061681807
ISR,Israel,2004,-0.421595034547416
ISR,Israel,2005,1.34070328119492
ISR,Israel,2006,2.05407914587443
ISR,Israel,2007,0.466226972936065
ISR,Israel,2008,4.52744765138651
ISR,Israel,2009,3.3676231727125
ISR,Israel,2010,2.70270270270273
ISR,Israel,2011,3.48837209302323
ISR,Israel,2012,1.67553715750052
ISR,Israel,2013,1.58976347421476
ISR,Israel,2014,0.467557251908503
ISR,Israel,2015,-0.617342577642765
ISR,Israel,2016,-0.535168195718695
ISR,Israel,2017,0.249807840123008
ISR,Israel,2018,0.805060379528526
ISR,Israel,2019,0.817645940292794
ISR,Israel,2020,-0.575254620897756
ISR,Israel,2021,1.47965474722561
ISR,Israel,2022,4.41162725488371
ISR,Israel,2023,4.22522603168918
ITA,Italy,2000,2.53768532095002
ITA,Italy,2001,2.78516542713554
ITA,Italy,2002,2.46532319171165
ITA,Italy,2003,2.6725555277285
ITA,Italy,2004,2.20673661423657
ITA,Italy,2005,1.9852929852798
ITA,Italy,2006,2.09084391012754
ITA,Italy,2007,1.82974112202403
ITA,Italy,2008,3.34783258401022
ITA,Italy,2009,0.774768131387381
ITA,Italy,2010,1.52551602118248
ITA,Italy,2011,2.78063272879323
ITA,Italy,2012,3.04136333226775
ITA,Italy,2013,1.21999342274306
ITA,Italy,2014,0.241047429826756
ITA,Italy,2015,0.0387903996579733
ITA,Italy,2016,-0.09401665691575
ITA,Italy,2017,1.22653316645812
ITA,Italy,2018,1.13748763600391
ITA,Italy,2019,0.611246943765304
ITA,Italy,2020,-0.13770757391651
ITA,Italy,2021,1.87378325762481
ITA,Italy,2022,8.20128991161718
ITA,Italy,2023,5.62219442195901
JPN,Japan,2000,-0.676578683595175
JPN,Japan,2001,-0.740055504162738
JPN,Japan,2002,-0.923494026942321
JPN,Japan,2003,-0.256541816316025
JPN,Japan,2004,-0.00857338820310272
JPN,Japan,2005,-0.282946068764391
JPN,Japan,2006,0.249355116079085
JPN,Japan,2007,0.060039454498669
JPN,Japan,2008,1.3800788616492
JPN,Japan,2009,-1.35283672951719
JPN,Japan,2010,-0.728243207517779
JPN,Japan,2011,-0.27245561610124
JPN,Japan,2012,-0.0440645104432602
JPN,Japan,2013,0.335037912184741
JPN,Japan,2014,2.75922671353253
JPN,Japan,2015,0.795279630579839
JPN,Japan,2016,-0.127258844489754
JPN,Japan,2017,0.484199796126385
JPN,Japan,2018,0.989094598021848
JPN,Japan,2019,0.46877615938395
JPN,Japan,2020,-0.024995834027731
JPN,Japan,2021,-0.233352779398264
JPN,Japan,2022,2.49770278172255
JPN,Japan,2023,3.26813365933163
KOR,"Korea, Rep.",2000,2.25916580080157
KOR,"Korea, Rep.",2001,4.06657587897792
KOR,"Korea, Rep.",2002,2.76226210296599
KOR,"Korea, Rep.",2003,3.51487451459939
KOR,"Korea, Rep.",2004,3.59066298882578
KOR,"Korea, Rep.",2005,2.75379162735039
KOR,"Korea, Rep.",2006,2.24234028518921
KOR,"Korea, Rep.",2007,2.53457382137932
KOR,"Korea, Rep.",2008,4.67389655533408
KOR,"Korea, Rep.",2009,2.7564965449393
KOR,"Korea, Rep.",2010,2.93928652655686
KOR,"Korea, Rep.",2011,4.0259650043609
KOR,"Korea, Rep.",2012,2.18707104433314
KOR,"Korea, Rep.",2013,1.30134754547413
KOR,"Korea, Rep.",2014,1.27477446401322
KOR,"Korea, Rep.",2015,0.70633177245575
KOR,"Korea, Rep.",2016,0.971685739912168
KOR,"Korea, Rep.",2017,1.94433230786366
KOR,"Korea, Rep.",2018,1.47583935002645
KOR,"Korea, Rep.",2019,0.383000303608136
KOR,"Korea, Rep.",2020,0.537288023411737
KOR,"Korea, Rep.",2021,2.49833333333339
KOR,"Korea, Rep.",2022,5.08951365062842
KOR,"Korea, Rep.",2023,3.5974562502901
LTU,Lithuania,2000,0.981615478857598
LTU,Lithuania,2001,1.36712030817819
LTU,Lithuania,2002,0.281506610345575
LTU,Lithuania,2003,-1.13430854990247
LTU,Lithuania,2004,1.16410252104671
LTU,Lithuania,2005,2.65848484065262
LTU,Lithuania,2006,3.73912004060664
LTU,Lithuania,2007,5.73717382799842
LTU,Lithuania,2008,10.9258856241655
LTU,Lithuania,2009,4.45304456518535
LTU,Lithuania,2010,1.31921362055463
LTU,Lithuania,2011,4.13027562645085
LTU,Lithuania,2012,3.08998277055417
LTU,Lithuania,2013,1.04747937065344
LTU,Lithuania,2014,0.103758009433708
LTU,Lithuania,2015,-0.884097405500596
LTU,Lithuania,2016,0.905525075460342
LTU,Lithuania,2017,3.72288862303707
LTU,Lithuania,2018,2.69792779208394
LTU,Lithuania,2019,2.33450937988027
LTU,Lithuania,2020,1.19989444983569
LTU,Lithuania,2021,4.68354420903453
LTU,Lithuania,2022,19.7050461518394
LTU,Lithuania,2023,9.11731962390475
LUX,Luxembourg,2000,3.15076707022592
LUX,Luxembourg,2001,2.66382110579103
LUX,Luxembourg,2002,2.07408613571643
LUX,Luxembourg,2003,2.04984030563518
LUX,Luxembourg,2004,2.22567916428889
LUX,Luxembourg,2005,2.48769665164088
LUX,Luxembourg,2006,2.66631494577069
LUX,Luxembourg,2007,2.31245861786127
LUX,Luxembourg,2008,3.40187963025571
LUX,Luxembourg,2009,0.368041997888887
LUX,Luxembourg,2010,2.2736791162154
LUX,Luxembourg,2011,3.41068341068342
LUX,Luxembourg,2012,2.66284165508021
LUX,Luxembourg,2013,1.73403963519162
LUX,Luxembourg,2014,0.628543985440717
LUX,Luxembourg,2015,0.474743161437779
LUX,Luxembourg,2016,0.290833333333317
LUX,Luxembourg,2017,1.73079959118887
LUX,Luxembourg,2018,1.5281952430738
LUX,Luxembourg,2019,1.74332075653848
LUX,Luxembourg,2020,0.819957302127036
LUX,Luxembourg,2021,2.52692009066166
LUX,Luxembourg,2022,6.33600807777919
LUX,Luxembourg,2023,3.74140361983136
LVA,Latvia,2000,2.65425477796048
LVA,Latvia,2001,2.48704003555457
LVA,Latvia,2002,1.93887573855896
LVA,Latvia,2003,2.94264752948473
LVA,Latvia,2004,6.1923854719744
LVA,Latvia,2005,6.74845027893112
LVA,Latvia,2006,6.53619908765877
LVA,Latvia,2007,10.0929775849168
LVA,Latvia,2008,15.4023191064986
LVA,Latvia,2009,3.53410672858944
LVA,Latvia,2010,-1.08463595015162
LVA,Latvia,2011,4.3707355993922
LVA,Latvia,2012,2.25778924374595
LVA,Latvia,2013,-0.0294547782579216
LVA,Latvia,2014,0.620490636732421
LVA,Latvia,2015,0.174242243625186
LVA,Latvia,2016,0.140633334505327
LVA,Latvia,2017,2.93036312374665
LVA,Latvia,2018,2.53445424186598
LVA,Latvia,2019,2.81140920075615
LVA,Latvia,2020,0.219064904842156
LVA,Latvia,2021,3.27582937431156
LVA,Latvia,2022,17.3102830198815
LVA,Latvia,2023,8.93804623316637
MEX,Mexico,2000,9.49156149435403
MEX,Mexico,2001,6.36773806235037
MEX,Mexico,2002,5.03072733151295
MEX,Mexico,2003,4.54690012118718
MEX,Mexico,2004,4.68840884843143
MEX,Mexico,2005,3.98805714597437
MEX,Mexico,2006,3.62946762439132
MEX,Mexico,2007,3.96684905458235
MEX,Mexico,2008,5.12498274575896
MEX,Mexico,2009,5.29735584228856
MEX,Mexico,2010,4.15672722680174
MEX,Mexico,2011,3.40737824605742
MEX,Mexico,2012,4.11150981070289
MEX,Mexico,2013,3.80639069747204
MEX,Mexico,2014,4.01861608078679
MEX,Mexico,2015,2.72064064964023
MEX,Mexico,2016,2.8217078474766
MEX,Mexico,2017,6.04145724018986
MEX,Mexico,2018,4.89935015356551
MEX,Mexico,2019,3.63596142127046
MEX,Mexico,2020,3.39683415570006
MEX,Mexico,2021,5.68920847683753
MEX,Mexico,2022,7.8962761916855
MEX,Mexico,2023,5.52796087314389
NLD,Netherlands,2000,2.36052233801948
NLD,Netherlands,2001,4.15584127195613
NLD,Netherlands,2002,3.28753104712771
NLD,Netherlands,2003,2.09199838997655
NLD,Netherlands,2004,1.2636473918318
NLD,Netherlands,2005,1.68813017869623
NLD,Netherlands,2006,1.10150106517702
NLD,Netherlands,2007,1.61385859802103
NLD,Netherlands,2008,2.48650198289454
NLD,Netherlands,2009,1.1897768702155
NLD,Netherlands,2010,1.27530569556683
NLD,Netherlands,2011,2.34107017751373
NLD,Netherlands,2012,2.45554765291604
NLD,Netherlands,2013,2.50689852657885
NLD,Netherlands,2014,0.976035079699679
NLD,Netherlands,2015,0.600248147278776
NLD,Netherlands,2016,0.316666666666743
NLD,Netherlands,2017,1.38145871407206
NLD,Netherlands,2018,1.7034979474447
NLD,Netherlands,2019,2.63369910249601
NLD,Netherlands,2020,1.27246037789161
NLD,Netherlands,2021,2.67572008805385
NLD,Netherlands,2022,10.0012078753473
NLD,Netherlands,2023,3.83839354342808
NOR,Norway,2000,3.08550609131276
